id,sin,cobertura,fec_ocu,causa,ent_mun,tipo_perd,monto_ded,monto_ocu
28904,653574,1,20230101,7,11020,4,0,1449.14
221266,716517,1,20231210,7,11020,4,1284,6057.56
139483,765714,1,20240101,7,11020,4,0,960
74394,617841,1,20220717,7,11020,4,0,2000
189678,692057,1,20230824,7,11020,4,0,4520
112608,657194,1,20221120,7,11020,4,0,2439.13
163654,719217,1,20240217,7,11020,4,0,8880
201871,705222,1,20231118,7,11020,4,0,1763.2
298715,745432,1,20240713,7,11020,4,0,3200
81886,679677,1,20230613,6,11020,5,0,-15000
194237,751450,1,20240813,6,11020,5,0,42491.9
176585,716366,1,20240201,6,11020,5,0,23006.42
102469,634512,1,20221017,6,11020,5,0,3888.57
78531,680311,1,20230616,6,11020,5,0,-6132.75
34247,632010,1,20221003,6,11020,5,0,10877.99
175362,674176,1,20230515,6,11020,5,0,14263.5
29394,614326,1,20220628,6,11020,5,0,10356.75
266870,762040,1,20241014,6,11020,5,0,10000
286643,760833,1,20241007,6,11020,5,0,15000
133452,689803,1,20230101,7,11023,4,0,2772
152699,692263,1,20230820,6,11027,1,0,0
203508,738247,2,20240601,16,11027,2,7775,147725
159620,709393,1,20231215,6,11032,1,0,400900
298413,753564,1,20240826,6,11033,1,0,0
338045,764758,1,20241028,6,11033,1,0,19995.53
163960,707914,1,20231205,7,11035,4,0,3920
49576,650583,1,20230101,6,11039,1,0,135593
166804,671054,1,20230425,6,11044,1,7805,1820
45277,625354,1,20220827,6,13010,5,6626.4,45699.03
84137,639750,1,20221111,6,14001,3,0,10000
35475,647432,1,20221219,6,14002,1,0,16200
62229,645874,1,20221209,6,14002,3,0,35000
137072,699652,1,20231010,12,14015,1,0,-58450
231130,753366,1,20240814,6,14015,1,0,0.01
82891,642591,1,20221104,7,14015,4,0,2369.6
109915,694291,1,20230101,7,14017,4,0,3200
287469,766178,1,20241105,6,14039,1,0,8500
83132,627522,1,20220910,6,14039,1,8609.7,-8609.7
116705,681014,1,20230620,6,14039,1,0,-680
24665,629058,1,20220920,6,14039,1,6620,25380
177452,726430,1,20240401,6,14039,1,9335,10591
193103,729882,1,20240419,6,14039,1,0,8000
158865,685688,1,20230717,6,14039,1,0,0.01
267496,730391,1,20240423,6,14039,1,0,5869.86
263889,747321,1,20240726,6,14039,1,0,35327
285855,758755,1,20240925,6,14039,1,0,15000
34228,632123,1,20220929,6,14039,1,8800,7066.75
265594,720265,1,20240223,6,14039,1,16850,9727.64
17194,622800,2,20220815,15,14039,2,0,0
63965,650493,1,20230101,6,14039,2,0,239000
22188,617593,2,20220714,16,14039,2,0,724900
22542,606400,2,20220516,16,14039,2,0,320000
164575,695881,2,20230920,16,14039,2,0,106495
94652,637749,1,20221101,6,14039,3,0,0
98551,632051,1,20221005,6,14039,3,0,0
79447,643324,1,20221129,6,14039,3,0,0
73197,629321,1,20220921,7,14039,4,0,4225.6
113420,677062,1,20230101,7,14039,4,0,4400
266328,766897,1,20241108,7,14039,4,0,3200
36045,615912,1,20220707,7,14039,4,0,0
112056,699724,1,20230101,7,14039,4,0,2392
27153,598224,1,20220329,7,14039,4,853,4261
60770,621564,1,20220807,7,14039,4,0,3663.2
239868,742260,1,20240625,7,14039,4,0,1874.5
38504,607168,1,20220513,7,14039,4,0,4800
60006,641818,1,20221117,7,14039,4,1782.4,7129.6
75702,623195,1,20220818,7,14039,4,0,5266.4
9441,635420,1,20221023,7,14039,4,0,1912
98574,682625,1,20230101,7,14039,4,0,0.01
233684,742085,1,20240625,7,14039,4,0,3200
10494,651772,1,20230101,7,14039,4,3994,18861
148421,697311,1,20230919,7,14039,4,2090,9203.68
197415,712459,1,20240109,6,14039,5,0,8500
75592,641853,1,20221123,6,14039,5,0,5993.6
130611,706142,1,20230101,6,14039,5,0,56154.78
46799,603483,1,20220430,6,14039,5,0,1862.5
290547,736288,1,20240512,6,14039,5,0,15279.44
65669,640243,1,20221114,6,14039,5,0,4000
147620,679890,1,20230614,6,14039,5,0,5781.78
67888,617218,1,20220712,6,14039,5,0,11287
256011,750790,1,20240809,6,14039,5,0,7290.42
34052,638448,1,20221105,6,14039,5,0,4640.7
205031,725696,1,20240325,6,14039,5,30295,130174.46
28246,620899,1,20220803,6,14046,1,8430,61702.45
191751,685170,1,20230714,7,14063,4,0,3147.2
42047,644108,1,20221125,7,14063,4,0,0
87143,653823,2,20230119,15,14067,3,0,0
121173,668527,1,20230101,7,14067,4,0,10204
142314,650541,1,20221230,6,14073,2,0,236952.27
273063,772031,1,20241206,6,14077,1,0,89061.24
216709,744970,2,20240710,6,14093,1,0,0
4051,586975,1,20220119,6,14093,3,0,0
94721,653460,1,20230101,6,14094,1,9900,36768.97
257825,753032,1,20240823,6,14097,1,0,0.01
118794,696627,1,20230101,6,14097,1,7745,25498.2
26313,634148,1,20221016,6,14097,1,9825,11638.35
192816,731647,1,20240501,6,14097,1,0,16175.12
96905,652510,1,20230101,6,14097,1,8250,32207.99
121883,700362,1,20231018,6,14097,1,0,1408
311661,768092,1,20241115,6,14098,1,0,35000
16673,605547,1,20220512,6,14098,5,0,0
262432,733331,1,20240512,6,14101,1,0,0
286001,763822,1,20241023,6,14120,1,0,20000
146259,659087,1,20230220,6,14120,1,0,0.01
33693,618131,1,20220716,6,14120,1,2135,2099
239661,719113,1,20240216,6,14120,1,0,24589.3
176131,732324,1,20240504,6,14120,1,0,10796
88911,685125,1,20230714,12,14120,1,1897.5,29256
97194,682315,1,20230627,6,14120,1,0,-5464
194190,726709,1,20240402,6,14120,1,0,15318
123932,689708,1,20230101,6,14120,1,0,0.01
119078,687922,1,20230101,12,14120,1,0,100000
60385,607933,1,20220525,6,14120,1,0,111980
145949,665046,1,20230322,6,14120,1,7655,27860.88
44824,615833,1,20220706,6,14120,1,0,0
9465,650125,1,20230101,6,14120,1,11097,79096.25
11948,604442,1,20220430,6,14120,3,0,0
71314,629990,2,20220926,6,14120,3,0,0
43298,618230,1,20220718,9,14120,3,0,0
115622,691482,1,20230101,7,14120,4,0,3200
9322,722349,1,20240101,7,14120,4,2269.71,12078.82
48050,621678,1,20220808,6,14120,5,0,61792.71
123547,665339,1,20230101,6,14120,5,0,3432.6
244111,716593,1,20240202,6,14120,5,0,20521.5
98648,638462,1,20221105,6,14120,5,0,80000
89384,674338,1,20230101,6,14120,5,0,4000
94725,662067,1,20230101,6,14120,5,0,15000
24888,595127,1,20220311,6,14120,5,0,127828.62
285132,773978,1,20241216,6,14120,5,0,18718
109936,681945,1,20230101,6,14120,5,0,3565.96
310424,770934,1,20241201,6,14120,5,0,18000
90586,673118,1,20230101,6,14120,5,0,3689
145572,709883,1,20231219,6,14120,5,0,46727.65
284520,736014,1,20240521,6,14120,5,0,7500
256008,744184,1,20240705,6,14120,5,0,3311.73
264335,746881,1,20240723,6,14124,5,0,0.01
280666,755312,1,20240904,6,14124,5,0,20627.8
281863,735956,1,20240525,6,15019,1,0,0
24172,652523,1,20230101,7,15024,4,2640,10560
122948,656393,1,20230101,6,15033,1,19645,38735.38
252839,715605,2,20240128,6,15033,1,0,0
33185,655463,1,20230101,6,15057,1,0,3719.88
8451,589427,1,20220205,6,15058,1,0,-5000
77127,658257,1,20230101,7,15058,4,666.96,2667.81
26260,625738,1,20220830,15,15104,2,0,0
156312,661342,1,20230303,6,15104,5,0,3220
4508,643380,1,20221129,6,15106,1,0,0
299202,757223,1,20240912,7,15106,4,3012.4,12983.6
207076,712255,1,20231227,7,15106,4,596,2384
47663,654637,1,20230101,6,15121,2,0,294025
257290,737011,1,20240529,7,15121,4,0,2940
98950,625805,1,20220901,6,16003,3,0,0
257451,757890,1,20240919,6,16006,1,9273.7,26789.47
208180,699693,1,20231016,6,16006,1,12890,99438.85
293055,741739,1,20240622,6,16043,1,0,0
314707,771728,1,20241204,6,16045,1,0,0
124580,701830,1,20231029,6,16045,1,0,23427.79
46894,612729,1,20220619,6,16050,1,7670,8692.34
257061,744296,1,20240705,6,16052,1,23922,2062.61
22923,629280,1,20220918,6,16052,1,0,7458.55
85748,649643,1,20221230,6,16052,5,9150,8675
162171,698628,1,20231007,6,16053,1,0,0.01
276368,776008,1,20241229,6,16053,1,0,10000
25513,616596,1,20220711,6,16053,1,0,0
234894,745636,1,20240715,6,16053,1,0,0
61671,673012,1,20230101,6,16053,1,0,0.01
179667,671823,1,20230429,6,16053,1,0,0.01
141307,710347,1,20230101,6,16053,1,0,50000
254499,737278,1,20240530,6,16053,1,0,28317.37
56740,638555,1,20221105,6,16053,1,3970,17923
111953,644062,1,20221201,6,16053,3,0,0
80417,631824,1,20221004,6,16053,3,0,127700
331542,759058,1,20240923,7,16053,4,0,1600
161292,673526,1,20230510,7,16053,4,0,8017.6
205859,690377,1,20230813,7,16053,4,0,2800
327734,758914,1,20240925,7,16053,4,0,7123.2
72726,620814,1,20220703,7,16053,4,0,3612
129752,676960,1,20230101,7,16053,4,1545,7825.89
172148,672960,1,20230508,6,16053,5,0,2139
93053,676880,1,20230523,7,16058,4,0,7547.2
186461,699387,1,20231011,6,16068,1,10770,18951.7
69837,678284,1,20230601,6,16069,2,0,0
166672,708036,2,20231202,16,16069,2,0,53240
248383,771732,1,20241204,6,16082,2,0,156000
283407,745930,1,20240716,6,16102,1,5600,24068.02
293703,774368,1,20241217,6,16102,1,0,10000
247176,728926,1,20240413,6,16102,1,3785,7053.5
247223,749057,1,20240801,6,16102,1,0,0
329260,774267,1,20241214,6,16102,1,0,10000
286220,770308,1,20241124,11,16102,2,0,230185
104534,639692,1,20221104,7,16102,4,0,4400
328530,776167,1,20241230,7,16102,4,0,3200
3778,636198,1,20220426,7,16102,4,0,1286.9
104333,674832,1,20230101,7,16102,4,4821,20785
194057,713245,1,20240115,7,16102,4,0,2295.2
65446,627248,1,20220909,7,16102,4,0,3378.4
75783,615509,1,20220704,7,16102,4,0,6339.34
247308,731202,1,20240428,7,16102,4,0,3200
20506,649251,2,20221227,7,16102,4,0,0
245438,727093,1,20240404,6,16103,5,0,5717.99
25314,615220,1,20220703,6,16108,1,0,-1152.3
284997,769930,1,20241126,6,16108,1,0,20000
122538,698669,1,20230101,6,16108,1,0,40000
28579,603184,1,20220429,6,16108,3,0,0
103900,692665,1,20230829,7,16108,4,0,-3199.99
148527,679954,1,20230614,7,16108,4,0,1784.8
126789,673853,1,20230101,7,16108,4,0,3760
157942,681260,1,20230620,7,16108,4,1848.28,8276.6
309148,752942,1,20240822,6,16108,5,0,15000
275866,764139,1,20241024,6,16108,5,0,4000
32246,598870,1,20220331,6,16113,2,0,81277.53
93383,678843,1,20230101,6,18017,1,0,18805.4
220337,710856,1,20231226,6,18017,1,12800,23198.06
295301,759481,1,20240929,6,18017,1,0,3000
21006,595004,1,20220310,6,18017,5,0,4398.49
263270,727552,1,20240406,6,18020,1,0,51127.8
80329,668404,1,20230101,6,18020,2,0,284400
10124,594210,1,20220307,6,19006,5,0,3312.24
258119,751201,1,20240812,6,19014,2,0,198740
149395,669293,1,20230417,6,19019,1,0,0.01
289831,763599,1,20241022,6,19021,1,0,10000
186836,675586,1,20230522,6,19026,1,0,32187
85605,638558,1,20221106,6,19026,3,0,0
135648,683724,1,20230101,6,19039,1,0,13973.74
217108,731306,1,20240429,6,19039,1,0,9238.94
103865,627099,1,20220908,6,19039,1,0,17077.43
350361,775688,1,20241225,7,19039,4,0,3200
21963,606902,1,20220519,7,19039,4,0,4663.2
249017,726934,1,20240321,7,19039,4,0,2906.28
159900,690600,1,20230815,6,19039,5,0,8850.5
161691,698795,1,20231009,6,19046,1,0,6538.5
91307,684662,1,20230101,6,22001,1,5045,27804
287529,763260,1,20241020,6,22005,2,0,78700
29049,619580,1,20220727,6,22006,1,4008,19266
140548,706741,1,20231129,6,22007,1,0,-16999.7
216340,707030,1,20231201,6,22011,1,1968,9657
127291,690611,1,20230101,6,22011,1,0,9665.98
237313,753601,1,20240827,6,22011,1,2096,83454
74395,633139,1,20221010,6,22011,5,0,4458
82001,638021,1,20221103,6,22011,5,0,0
167045,702275,1,20231101,6,22014,1,0,0.01
121429,651521,1,20230101,6,22014,1,9220,5431.1
160115,694907,1,20230913,6,22014,1,4010,8909.9
7590,633965,1,20221015,6,22014,1,0,0
238497,774971,1,20241218,6,22014,1,0,0.01
68873,668925,1,20230101,6,22014,1,7080,11464.58
60571,637281,1,20221031,6,22014,1,3520,18983
68313,640911,1,20221117,6,22014,1,0,-30000
2892,621664,1,20220805,6,22014,1,0,29759.21
295182,745467,1,20240713,6,22014,1,4390,21645.9
102617,679903,1,20230101,6,22014,1,0,0.01
160635,680254,1,20230615,6,22014,1,0,0.01
19060,591275,1,20220217,6,22014,1,1925,15412.54
179646,721980,1,20240302,6,22014,1,8355,257.25
87448,668836,1,20230101,6,22014,1,0,4800
216958,697333,1,20230930,6,22014,1,7165,57927.5
196283,743524,1,20240702,6,22014,1,0,8000
193503,727920,1,20240409,6,22014,1,3945,12094.75
269775,754720,1,20240902,6,22014,1,0,22000
247411,728745,1,20240414,6,22014,1,0,0
20079,624388,1,20220824,6,22014,1,0,6225.65
59871,622525,1,20220813,6,22014,3,0,0
94438,644559,1,20221205,6,22014,3,0,15000
121744,649933,1,20221231,6,22014,3,0,0
39279,629529,1,20220922,6,22014,3,0,0
35800,632282,1,20221005,12,22014,3,0,6690.52
213521,741178,1,20240619,7,22014,4,0,0
166678,688185,1,20230802,7,22014,4,0,0
197419,741540,1,20240619,7,22014,4,0,2000
215004,721240,1,20240229,7,22014,4,0,2040
191385,685540,1,20230715,7,22014,4,390,1560
147257,692411,1,20230828,7,22014,4,639.2,2556.8
72197,632085,1,20221005,7,22014,4,645,2577
60573,611202,1,20220610,7,22014,4,0,4444
6197,607881,1,20220524,7,22014,4,950,4750
179607,713669,1,20240109,7,22014,4,1771.59,9720.59
22876,658732,1,20230101,7,22014,4,1022,5638.57
103246,630755,1,20220923,7,22014,4,315.2,1260.8
65568,639578,1,20221110,6,22014,5,0,4239
176129,719824,1,20240221,6,22014,5,5340,10787.25
54452,639256,1,20221109,6,22014,5,14585,5077.54
121251,663332,1,20230101,6,22014,5,0,9032
41788,601271,1,20220418,6,22014,5,0,5107.32
138347,699987,1,20231017,6,22014,5,0,-6960.15
14752,617225,1,20220714,6,22014,5,0,25195.5
1140,633552,1,20221013,6,22014,5,0,-20000
14619,603397,1,20220430,6,22014,5,0,2893
40199,610566,1,20220607,6,22014,5,0,89505
258809,770799,1,20241130,6,22014,5,0,4000
349485,772061,1,20241206,6,22016,1,0,9000
249883,759065,1,20240926,6,22016,1,0,5515.37
48227,622477,1,20220813,6,22016,3,0,0
271280,733109,1,20240505,6,23005,2,0,279870.01
152169,669666,1,20230417,18,24013,2,0,146300
27405,621672,1,20220805,7,24013,4,0,1592
3611,598855,1,20220401,7,24013,4,0,1320
168109,723568,1,20240312,7,24013,4,0,2480
70209,624408,1,20220804,6,24020,2,0,356630
95830,647386,2,20221217,16,24024,2,0,234630
199488,686186,1,20230721,6,24028,1,0,2627.25
184834,714257,1,20240119,6,24028,1,0,0
244288,749478,1,20240804,6,24028,1,0,8000
223667,699560,1,20231014,6,24028,1,3515,8333.4
253765,720879,1,20240227,6,24028,1,0,0
124576,640134,1,20221114,6,24028,1,0,23000
96822,683300,1,20230101,6,24028,1,0,0.01
220330,719273,1,20240218,6,24028,1,0,0
228914,730736,1,20240425,6,24028,1,0,0
188627,722291,1,20240305,6,24028,1,0,0
215743,724673,1,20240316,6,24028,1,6340,1225.62
2356,590282,1,20220211,6,24028,1,7515,10314.5
167553,708797,1,20231212,6,24028,1,9330,4683.04
129658,695065,1,20230101,6,24028,1,0,8728.5
247185,765179,1,20241030,6,24028,1,0,18336.72
69853,614774,1,20220630,6,24028,1,0,18446.36
244657,754735,1,20240725,6,24028,1,0,11141.9
159945,706512,1,20231128,6,24028,1,0,0
171105,706624,1,20231129,6,24028,1,2850,12507.9
27336,636382,1,20221026,6,24028,1,0,4528.01
190293,716259,1,20240131,6,24028,1,1074,4893.5
290555,746862,1,20240722,1,24028,1,0,0.01
227314,753131,1,20240824,6,24028,1,0,0.01
329219,772367,1,20241208,6,24028,1,0,0.01
205825,704835,1,20231116,6,24028,1,5920,28755.84
117174,649598,1,20221229,6,24028,1,6790,9086.18
179096,688218,1,20230802,6,24028,1,0,0
104023,646798,1,20221214,6,24028,1,2636.52,2746.09
284474,762259,1,20241015,6,24028,1,0,2200
65251,638231,1,20221104,6,24028,1,7500,7100
143737,704465,1,20231114,6,24028,1,2508,15239.95
142034,707667,1,20230101,6,24028,1,0,6500
164,599501,1,20220405,6,24028,1,0,3819.75
256352,745732,1,20240715,6,24028,1,0,11308.79
90079,688145,1,20230101,6,24028,1,10775,26588.7
145258,655384,1,20230201,6,24028,1,0,10003.1
247627,751636,1,20240814,6,24028,1,0,28344.41
165413,677998,1,20230602,6,24028,1,6380,8072.84
216322,704510,1,20231114,6,24028,1,0,4386.5
53059,648831,1,20221224,6,24028,1,0,-24720
67369,669693,1,20230101,6,24028,1,0,14363.98
157298,670729,1,20230424,6,24028,1,0,13238.84
238095,722716,1,20240308,6,24028,1,0,0
249130,717619,1,20240208,6,24028,1,1252.5,16890.82
319795,774940,1,20241220,6,24028,1,0,0.01
36582,659975,1,20230224,6,24028,1,0,-1
118425,636909,1,20221025,6,24028,1,9000,19688.76
95386,660325,1,20230101,6,24028,1,0,1
80433,638251,1,20221104,6,24028,1,0,0
94796,624000,1,20220822,6,24028,1,0,75180.77
47125,627095,1,20220908,6,24028,1,0,36750.04
47712,669384,1,20230101,6,24028,1,0,3231.48
339833,775288,1,20241221,6,24028,1,0,8000
1196,631474,1,20221003,6,24028,1,0,5446
330722,760885,1,20241005,1,24028,1,0,48102.4
177698,716821,1,20240203,6,24028,1,0,11835.36
101290,692349,1,20230101,6,24028,1,12670,17388.94
112302,685399,1,20230101,6,24028,1,6180,4977.16
348853,774723,1,20241219,6,24028,1,0,25000
150290,654143,1,20230125,6,24028,1,18980,52990.33
237551,758511,1,20240924,6,24028,1,0,18000
135210,691211,1,20230818,6,24028,1,0,0
157590,676400,1,20230522,6,24028,1,0,0
226869,735468,1,20240522,6,24028,1,0,3070
114545,697130,1,20230928,6,24028,1,0,66880.44
152186,691502,1,20230821,6,24028,1,0,0
96431,635640,1,20221024,6,24028,1,5815,12209
224543,702574,1,20231103,6,24028,1,0,0
248946,712164,1,20240108,4,24028,1,0,0
123784,640501,1,20221115,6,24028,1,0,11294.7
232385,723766,1,20240314,6,24028,1,0,0
125822,650921,1,20230101,6,24028,1,11090,8377.99
86378,686232,1,20230721,6,24028,1,0,7868.75
198267,696777,1,20230926,6,24028,1,9685,4168.83
109270,671335,1,20230101,6,24028,1,12170,2838
175366,695833,1,20230920,6,24028,1,0,0
150642,713207,1,20240114,6,24028,1,0,0
179006,706860,1,20231130,6,24028,1,0,0
123210,682829,1,20230629,6,24028,1,0,-0.01
200810,712522,1,20240108,6,24028,1,0,0
244711,714376,1,20240120,6,24028,1,0,0
114103,636818,1,20221028,6,24028,1,0,-7000
244512,720266,1,20240223,6,24028,1,4445,1570
253922,761818,1,20241012,6,24028,1,0,17501.6
184235,717801,1,20240209,6,24028,1,0,0
79196,620958,1,20220803,6,24028,1,3890,18960
76606,680976,1,20230101,6,24028,1,0,0.01
117187,706127,1,20230101,6,24028,1,0,11197.69
299775,763633,1,20241022,6,24028,1,0,3000
44124,616954,1,20220712,6,24028,1,3865,26911.86
329000,774374,1,20241218,6,24028,1,0,0.01
221638,710427,1,20231222,6,24028,1,0,0
216468,725377,1,20240323,6,24028,1,2892.5,2946.5
86358,683769,1,20230101,6,24028,1,0,66375
82174,681103,1,20230101,6,24028,1,0,8836.11
133783,664709,1,20230321,6,24028,1,0,0
134548,670920,1,20230101,6,24028,1,5135,23472.16
53643,669065,1,20230101,6,24028,1,0,0.01
53859,635132,1,20221018,16,24028,2,0,72559
166596,695315,2,20230916,15,24028,2,0,0.01
188363,694835,1,20230913,6,24028,2,0,108110
31162,651661,2,20230108,16,24028,2,0,63288
205286,741925,2,20240624,16,24028,2,0,131086
149888,691401,1,20230820,6,24028,2,0,225625
3009,627171,2,20220908,16,24028,2,0,528400
29661,605743,1,20220512,6,24028,3,0,0
32553,636781,1,20221028,6,24028,3,0,1300
6002,629547,1,20220922,6,24028,3,0,0
128967,642757,1,20221127,6,24028,3,0,1
16730,623739,2,20220818,6,24028,3,0,0
26836,602834,1,20220427,6,24028,3,0,0
15578,624382,1,20220824,6,24028,3,0,0
80099,679829,1,20230613,6,24028,3,12690,70676
92174,642002,1,20221123,6,24028,3,0,5000
14483,646085,1,20221211,6,24028,3,0,-1
61617,644404,1,20221204,6,24028,3,0,0
58250,607325,1,20220522,6,24028,3,0,0
22292,621494,1,20220807,6,24028,3,0,0
4702,597154,1,20220322,6,24028,3,0,0
14432,640423,1,20221115,6,24028,3,0,20000
114949,642421,1,20221125,6,24028,3,0,18000
6470,586034,1,20220113,6,24028,3,0,0
298676,775921,1,20241227,7,24028,4,0,3200
199795,728157,1,20240214,7,24028,4,0,3200
264147,775088,1,20241221,7,24028,4,0,3200
180034,678259,1,20230605,7,24028,4,779.4,3117.6
187441,714210,1,20240117,7,24028,4,0,1784.8
255892,722717,1,20240307,7,24028,4,682.8,2731.2
265179,718656,1,20240213,7,24028,4,0,0
260818,764738,1,20241027,7,24028,4,0,7752
190728,706696,1,20231129,7,24028,4,0,0
27597,599148,1,20220403,7,24028,4,1249,7234.4
26059,662111,1,20230101,7,24028,4,1826.26,7305.04
9828,621325,1,20220806,7,24028,4,0,2791.2
186614,683265,1,20230701,7,24028,4,0,1656.8
54284,611283,1,20220610,7,24028,4,0,440.11
87868,682142,1,20230101,7,24028,4,0,4431.2
168519,672773,1,20230505,7,24028,4,0,13225.95
251300,727396,1,20240405,7,24028,4,0,3200
13016,594328,1,20220307,7,24028,4,0,3477.6
171425,665394,1,20230324,7,24028,4,0,2120
227793,700508,1,20231016,7,24028,4,825,3301
60004,672309,1,20230101,7,24028,4,0,703.2
50131,651207,1,20221208,7,24028,4,2144,10409.45
214059,720015,1,20240222,7,24028,4,0,1352.86
277934,728947,1,20240411,7,24028,4,828.8,-828.8
232121,732370,1,20240506,7,24028,4,0,3200
222670,697035,1,20230927,7,24028,4,0,8017.6
241008,741116,1,20240619,7,24028,4,0,3200
225015,727002,1,20240401,7,24028,4,0,2632.4
268010,757481,1,20240917,7,24028,4,0,5365.6
188014,683553,1,20230703,7,24028,4,0,0
122060,684261,1,20230101,7,24028,4,0,3474.91
113428,649206,1,20221227,7,24028,4,0,1055.2
115305,699727,1,20231014,7,24028,4,0,-3200
79108,670288,1,20230101,7,24028,4,0,2319.64
82793,627735,1,20220912,7,24028,4,1129.8,5149
297326,735316,1,20240522,7,24028,4,0,3600
14070,604314,1,20220502,7,24028,4,3025,15971.76
197048,698467,1,20231006,7,24028,4,0,1508
184111,705469,1,20231115,7,24028,4,0,2392
251312,726249,1,20240330,7,24028,4,0,1010.4
141962,711073,1,20231228,7,24028,4,0,0.01
244275,726631,1,20240327,7,24028,4,0,3999.6
304397,740351,1,20240615,7,24028,4,0,2984
324350,755302,1,20240902,7,24028,4,0,1435.42
157458,708341,1,20231208,6,24028,5,2650,17490.46
157470,667000,1,20230402,6,24028,5,0,6448.51
190934,730564,1,20240424,6,24028,5,0,2754.1
256515,729343,1,20240417,6,24028,5,0,4679.7
26107,609236,1,20220601,6,24028,5,7675,26636.12
170982,691521,1,20230821,6,24028,5,0,5200.68
123648,660215,1,20230101,6,24028,5,0,9020
93632,638051,1,20221103,6,24028,5,0,2891.5
14998,637858,1,20221103,6,24028,5,0,4298
114532,689360,1,20230101,6,24028,5,0,15724.18
238116,715391,1,20240123,6,24028,5,0,2000
269396,753791,1,20240828,6,24028,5,0,12000
262762,719512,1,20240219,6,24028,5,0,31870.5
41375,640105,1,20221114,6,24028,5,0,7965.14
260337,747063,1,20240724,6,24028,5,0,15000
256147,717255,1,20240202,6,24028,5,0,38732
313868,771952,1,20241206,6,24028,5,0,15000
195683,688388,1,20230803,6,24028,5,0,35912.42
299945,770813,1,20241130,6,24028,5,0,18813.94
14641,599752,1,20220406,6,24028,5,0,0
128967,646719,1,20221214,6,24028,5,0,-3000
152570,706577,1,20231128,6,24028,5,0,0
21765,629955,1,20220924,6,24028,5,0,0
261473,758579,1,20240924,6,24028,5,0,20934
188568,696292,1,20230923,6,24028,5,0,10969.69
254480,775505,1,20241224,6,24028,5,0,3913.45
305339,770137,1,20241127,6,24028,5,0,12000
192470,726492,1,20240401,6,24028,5,0,15836.47
194159,718308,1,20240213,6,24028,5,0,4500
260356,745184,1,20240711,6,24028,5,0,10000
29375,625366,1,20220830,6,24028,5,0,7877.64
32553,627218,1,20220909,6,24028,5,0,5136.54
294250,763886,1,20241023,6,24028,6,0,102700
106141,653260,1,20230120,6,24035,1,0,-0.01
103812,694002,1,20230101,7,24035,4,945,3760
98658,678235,1,20230101,7,24035,4,0,1814.4
162538,685824,1,20230719,7,24035,4,0,0
226803,719515,1,20240219,7,24035,4,701.6,2806.4
47533,617864,1,20220718,6,24035,5,0,7555.73
131316,682405,1,20230101,6,24050,1,24000,10725.15
28386,659918,1,20230101,6,25001,1,0,4646.8
214835,711121,1,20231229,6,25001,1,0,0.01
89692,689751,1,20230101,6,25006,1,0,13432
118910,691619,1,20230101,6,25006,1,0,11542.99
285704,730995,1,20240426,6,25006,1,0,20000
57256,639961,1,20221112,6,25006,1,0,52980.04
235611,715066,1,20240124,6,25006,1,0,0.01
229699,705427,1,20231119,6,25006,1,0,0
98277,647580,1,20221219,6,25006,1,0,0
129947,666141,1,20230328,6,25006,1,8685,6306.4
30884,621636,1,20220808,6,25006,1,0,6693
60297,632970,2,20221010,6,25006,3,0,0
85107,658742,1,20230101,7,25006,4,0,1680
53841,630537,1,20220928,7,25006,4,0,6400
28849,633120,1,20221010,7,25006,4,0,5751.2
101972,636335,1,20221026,7,25006,4,0,13136
50792,647443,1,20221219,7,25006,4,0,0
207673,716562,1,20240201,7,25006,4,1198,5596.7
261150,759602,1,20240924,6,25006,5,0,7451
195384,695525,1,20230918,6,25006,5,0,20459
8792,628662,1,20220917,6,25006,5,0,12751.41
189190,712705,1,20240111,6,25006,5,0,24618
86051,666089,1,20230101,6,25006,6,0,258100
288191,747541,1,20240728,6,26030,1,0,15000
167793,672656,1,20230428,7,26030,4,0,5200
74642,637335,1,20221019,6,26048,1,0,0
280049,739168,1,20240601,6,26048,1,0,27379.45
127801,642203,1,20221124,6,26048,1,0,17480
37373,622414,1,20220812,6,26048,3,0,0
185487,676585,1,20230525,7,26048,4,0,4360
264083,735943,1,20240525,7,26048,4,0,1950
248726,712396,1,20240105,7,27004,4,0,1835.92
136940,707880,1,20230101,6,28003,1,0,1.5
98903,683683,1,20230101,6,28003,1,0,79100
43905,665649,1,20230101,6,28003,1,0,7969.77
145803,701666,1,20231027,6,28003,1,0,0.01
222477,727674,1,20240406,6,28009,1,0,0
206605,697566,1,20231002,6,28009,1,0,0.01
125353,660612,1,20230101,6,28009,1,0,35500
67621,637232,1,20221030,6,28009,3,0,0
117371,666823,1,20230101,6,28009,5,0,8000
153905,676776,1,20230528,6,28009,5,0,16875.5
297536,746407,1,20240720,6,28009,5,0,35000
67621,637232,1,20221030,6,28009,5,0,27832.43
112715,663795,1,20230101,6,28022,1,6350,17198.5
109920,695731,1,20230918,6,28027,1,0,5585.65
145759,706523,1,20231128,6,28038,1,0,0.01
188387,700141,1,20231017,6,28038,1,9370,16119
148328,696943,1,20230927,6,28038,1,0,0.01
258462,770509,1,20241128,6,28038,1,0,80000
22689,654723,1,20230129,6,28038,1,0,-1209.9
239686,751371,1,20240812,6,28038,1,4865,12493.4
95335,665869,1,20230101,7,28038,4,0,8315.2
